Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,52418.206,145.11700439453125,-7.692924976,-4.541577339,-4.291527271,0.043982297,-0.0280998,0.010995574295520782,3
,,,52418.25,145.177002,-7.694121361,-4.457828522,-4.271188259,0.019547687843441963,-0.0280998,0.008552114,3
,,,52418.28,145.20700073242188,-7.694121361,-4.509274483,-4.236492634,0.05375614,-0.0280998,0.007330383,3
,,,52418.311,145.2270050048828,-7.610372543,-4.509274483,-4.369294643,0.097738437,-0.007330383,0.007330383,3
,,,52418.356,145.28700256347656,-7.819744587,-4.589434147,-4.017549038,0.13805554807186127,-0.030543262,0.006108652,3
,,,52418.385,145.31700134277344,-7.819744587,-4.547559738,-4.086941242,0.062308256,-0.030543262,0.006108652,3
,,,52418.416,145.32699584960938,-7.787441254,-4.547559738,-4.058227062,0.035430182,-0.034208454,0.006108652,3
,,,52418.46,145.38699340820312,-7.636693478,-4.570291519,-4.187439442,-0.0280998,-0.039095376,-0.010995574,3
,,,52418.491,145.41700744628906,-7.636693478,-4.627718925,-4.137190342,-0.032986723,-0.039095376,-0.021991149,3
,,,52418.521,145.43699645996094,-7.641479015,-4.627718925,-4.260420799,-0.052534409,-0.051312678,-0.021991149,3
,,,52418.58,145.5070037841797,-7.747960091,-4.497310162,-4.085744858,-0.056199599,-0.056199599,-0.058643062,3
,,,52418.611,145.53700256347656,-7.747960091,-4.432703972,-4.065405846,-0.010995574,-0.056199599,-0.037873644,3
,,,52418.64,145.5570068359375,-7.941778183,-4.432703972,-3.884747505,-0.007330383,-0.025656339,-0.037873644,3
,,,52418.686,145.61599731445312,-9.044870377,-4.363312244,-3.316452265,-0.052534409,-0.017104227,-0.068416908,3
,,,52418.717,145.6459961,-9.044870377,-5.700900078,-3.125026464,-0.924849987,-0.017104227,-0.285884917,3
,,,52418.745,145.6560059,-7.511070251,-5.700900078,-4.710271358,-0.525344133,-0.302989155,-0.285884917,3
,,,52418.791,145.71600341796875,-8.822337151,-5.882754803,-6.646064758,-0.215024561,0.4703662395477295,-0.505796432,3
,,,52418.821,145.74600219726562,-8.822337151,-8.959924698,-8.294719696,-1.24860847,0.4703662395477295,-1.130100727,3
,,,52418.85,145.76600646972656,-7.958528519,-8.959924698,-8.432307243,-0.337197602,0.8222246170043945,-1.130100727,3
,,,52418.896,145.8260040283203,-5.808577061,-2.097309113,-4.331009388,0.1466076523065567,0.9663888216018677,-1.372003317,3
,,,52418.926,145.8560028076172,-5.808577061,-0.025124637,-1.819741607,0,0.9663888216018677,-1.152091742,3
,,,52418.971,145.86599731445312,-3.282952547,-0.025124637,1.4201401472091675,0.2626720666885376,0.1722639948129654,-1.152091742,3
,,,52419.031,145.95599365234375,-2.769692183,8.863014221191406,6.745367050170898,0.485027015,-1.667662144,1.7055357694625854,3
,,,52419.076,145.98599243164062,-2.769692183,-35.60161209,-39.19921875,-2.494773626,-1.667662144,1.2376129627227783,3
,,,52419.09,146.01600646972656,-7.539783955,-35.60161209,2.297109842300415,4.426329612731934,-1.667662144,1.5613715648651123,3
,,,52419.122,146.03599548339844,-6.021538258,-35.60161209,10.506884574890137,0.8429940342903137,-0.45692718,1.5613715648651123,3
,,,52419.166,146.0959930419922,-10.88495159,-1.518246055,-4.928018093,0.13316862285137177,-0.057421334,0.1466076523065567,3
,,,52419.196,146.12600708007812,-10.88495159,-1.861616015,-2.796013355,-0.311541259,-0.057421334,0.1563815027475357,3
,,,52419.226,146.13600158691406,-7.787441254,-1.861616015,-4.199403763,-0.686612546,0.11850785464048386,0.1563815027475357,3
,,,52419.271,146.1959991455078,-7.272984505,-6.866204739,-3.32602334,-0.186924756,0.073303826,0.00122173,3
,,,52419.301,146.2259979248047,-7.272984505,-5.258227348,-4.253242016,0.3127630054950714,0.073303826,0.036651913076639175,3
,,,52419.33,146.24600219726562,-10.09412193,-5.258227348,-5.163711548,-0.22846359,0.3579670488834381,0.036651913076639175,3
,,,52419.375,146.30599975585938,-10.00199795,-8.385647774,-4.846662521,-0.885754585,0.17470745742321014,-0.613308728,3
,,,52419.406,146.33599853515625,-10.00199795,-9.397810936,-7.666603565,-1.455080986,0.17470745742321014,-1.080009818,3
,,,52419.435,146.3459930419922,-9.649057388,-9.397810936,-8.658429146,-1.186300278,1.1838568449020386,-1.080009818,3
,,,52419.48,146.4060059,-7.19880724,-5.58365202,-4.046263218,0.1111774742603302,1.0824532508850098,-1.795943737,3
,,,52419.511,146.43600463867188,-7.19880724,-3.652643681,-3.978067636,-0.034208454,1.0824532508850098,-1.783726454,3
,,,52419.541,146.45599365234375,-4.228117466,-3.652643681,-3.186043501,-0.372627795,0.9028588533401489,-1.783726454,3
,,,52419.586,146.51600646972656,-1.633101463,-0.806381285,-2.883351088,-0.58276546,0.3274237811565399,-0.968832254,3
,,,52419.615,146.54600524902344,-1.633101463,-1.501496196,-2.837887764,0.010995574295520782,0.3274237811565399,-0.531452775,3
,,,52419.646,146.55599975585938,-1.012163997,-1.501496196,-2.633301258,0.4153883755207062,-0.430049121,-0.531452775,3
,,,52419.69,146.61599731445312,-2.516052961,1.0432707071304321,-1.957328916,0.8698720932006836,-1.004262447,1.0641272068023682,3
,,,52419.72,146.6459961,-2.516052961,0.17587246000766754,-1.30289197,0.8271114826202393,-1.004262447,1.6456708908081055,3
,,,52419.75,146.66600036621094,-6.390032768,0.17587246000766754,-0.138783723,0.025656338781118393,-1.981646895,1.6456708908081055,3
,,,52419.796,146.7259979248047,-9.682557106,2.091326951980591,-2.531606436,0.054977871,-2.902831554,3.7861428260803223,3
,,,52419.826,146.75599670410156,-9.682557106,23.737998962402344,18.74896240234375,3.2204813957214355,-2.902831554,1.9938641786575317,3
,,,52419.856,146.76600646972656,-8.891729355,23.737998962402344,-2.303091764,-0.293215305,-0.184481308,1.9938641786575317,3
,,,52419.902,146.8260040283203,-10.12044334,-1.696511269,-4.218546391,0.6817255616188049,-0.23335053,0.16859880089759827,3
,,,52419.932,146.8560028076172,-10.12044334,-2.663211346,-3.016153097,-0.096516706,-0.23335053,0.083077677,3
,,,52419.962,146.87600708007812,-7.947760105,-2.663211346,-3.314059258,-0.593760967,-0.0280998,0.083077677,3
,,,52420.005,146.93600463867188,-6.935596466,-7.450053692,-3.903890133,-0.57299155,-0.072082102,0.043982297,3
,,,52420.035,146.96600341796875,-6.935596466,-5.505885124,-3.415754318,0.5791001915931702,-0.072082102,0.065973446,3
,,,52420.065,146.9759979248047,-7.730013847,-5.505885124,-3.353540897,0.5167919993400574,0.048869219,0.065973446,3
,,,52420.111,147.03599548339844,-8.055437088,-4.850251675,-3.492324591,0.5216788649559021,0.17348572611808777,-0.006108652,3
,,,52420.141,147.0659942626953,-8.055437088,-4.266402721,-3.184846878,0.2834414541721344,0.17348572611808777,-0.048869219,3
,,,52420.169,147.08599853515625,-8.348558426,-4.266402721,-4.198206902,0.1258382350206375,0.1722639948129654,-0.048869219,3
,,,52420.215,147.1459961,-9.390632629,-3.40259409,-3.777070522,0.043982297,0.25167647,-0.248011291,3
,,,52420.246,147.17599487304688,-9.390632629,-4.882554531,-2.629712105,-0.405614495,0.25167647,-0.263893783,3
,,,52420.276,147.18600463867188,-8.934800148,-4.882554531,-3.501895905,-0.691499472,0.26633724570274353,-0.263893783,3
,,,52420.32,147.24600219726562,-8.486145973,-9.516256332,-6.70947504,-0.943175912,0.4202752709388733,-0.700051546,3
,,,52420.351,147.2760009765625,-8.486145973,-9.527023315,-4.975874901,-0.938288987,0.4202752709388733,-1.042136073,3
,,,52420.38,147.29600524902344,-7.623533249,-9.527023315,-5.584847927,-1.601688623,0.4202752709388733,-1.042136073,3
,,,52420.428,147.3560028076172,-6.276373863,-4.727021217,-5.676971912,-1.440420151,0.6780604124069214,-1.543045521,3
,,,52420.455,147.38600158691406,-6.276373863,-2.907279491,-5.793023586,-1.408655286,0.6780604124069214,-1.237612963,3
,,,52420.486,147.3959961,-4.119244099,-2.907279491,-4.599005222,-0.759916306,0.6756169199943542,-1.237612963,3
,,,52420.531,147.45599365234375,-3.171686172,1.7132610082626343,0.672383189,0.17470745742321014,0.002443461,-0.208915904,3
,,,52420.561,147.48599243164062,-3.171686172,3.6370906829833984,1.6295121908187866,1.0824532508850098,0.002443461,0.45814892649650574,3
,,,52420.591,147.50599670410156,-1.920240164,3.6370906829833984,5.487938881,1.3658946752548218,-1.301142931,0.45814892649650574,3
,,,52420.635,147.5659942626953,-1.131805182,-3.554538012,-13.25982571,0.48380526900291443,-2.873510122,3.7763688564300537,3
,,,52420.665,147.5959930419922,-1.131805182,39.19921875,23.692533493041992,2.789210796356201,-2.873510122,4.367686748504639,3
,,,52420.695,147.6060028076172,-20.81516457,39.19921875,-2.919243574,0.22113320231437683,-0.651182294,4.367686748504639,3
,,,52420.74,147.66600036621094,-8.827122688,-2.325823545,-3.772285223,1.127657175064087,0.14538592100143433,0.4056144952774048,3
,,,52420.77,147.6959991455078,-8.827122688,-2.867797852,-4.51406002,0.15393804013729095,0.14538592100143433,0.19425514340400696,3
,,,52420.8,147.71600341796875,-5.682953835,-2.867797852,-5.248656273,-0.158824965,0.1576032191514969,0.19425514340400696,3
,,,52420.845,147.7760009765625,-7.020541668,-6.650850773,-5.078766346,-0.337197602,0.098960169,0.11972958594560623,3
,,,52420.875,147.80599975585938,-7.020541668,-4.705485821,-4.778466702,0.047647487,0.098960169,0.23579397797584534,3
,,,52420.905,147.8159942626953,-9.738787651,-4.705485821,-5.087141037,-0.079412483,0.17348572611808777,0.23579397797584534,3
,,,52420.95,147.87600708007812,-13.05524063,-11.52503109,-8.586643219,-0.568104684,0.8881980776786804,-0.763581514,3
,,,52420.98,147.9060059,-13.05524063,-14.51964855,-13.14257908,-1.10933125,0.8881980776786804,-1.925447226,3
,,,52421.01,147.92599487304688,-11.49751377,-14.51964855,-9.320043564,-0.301767439,2.059837579727173,-1.925447226,3
,,,52421.056,147.98599243164062,-5.143372536,-1.38185513,-4.369294643,-0.452040285,2.2492058277130127,-2.33472681,3
,,,52421.085,148.01600646972656,-5.143372536,-0.63888365,-1.8855443,0.063529983,2.2492058277130127,-2.189341068,3
,,,52421.115,148.0260009765625,-1.623530149,-0.63888365,1.5062819719314575,0.8332201242446899,1.3292428255081177,-2.189341068,3
,,,52421.161,148.08599853515625,0.7190431952476501,3.731606960296631,2.2301108837127686,0.7648032903671265,0.23945917189121246,-0.544891775,3
,,,52421.191,148.11599731445312,0.7190431952476501,3.672982931137085,1.841277003288269,0.4703662395477295,0.23945917189121246,0.25167647,3
,,,52421.221,148.13600158691406,-0.49531427,3.672982931137085,0.6987042427062988,0.5607742667198181,-1.04335773,0.25167647,3
,,,52421.265,148.1959991455078,-3.851248264,-1.887937188,-3.26141715,0.8014551997184753,-1.905899525,2.3713788986206055,3
,,,52421.295,148.2259979248047,-3.851248264,-5.054837704,-7.359126091,0.6352998614311218,-1.905899525,2.7085764408111572,3
,,,52421.326,148.23599243164062,-9.57129097,-5.054837704,-6.740581512,0.4092797040939331,-1.679879427,2.7085764408111572,3
,,,52421.356,148.28799438476562,-9.57129097,-4.868197918,-5.517848969,-0.169820547,-1.679879427,2.574186086654663,3
,,,52421.386,148.29800415039062,-39.19921875,-4.868197918,-39.19921875,0.7696901559829712,2.674367904663086,2.574186086654663,3
,,,52421.43,148.35800170898438,-8.541180611,-1.229910851,1.867598056793213,1.3512338399887085,-0.086742863,-0.315206438,3
,,,52421.461,148.38800048828125,-8.541180611,-0.260817677,-4.569094658,0.1014036238193512,-0.086742863,0.43249258399009705,3
,,,52421.491,148.4080047607422,-8.361719131,-0.260817677,-4.296312809,-0.34452799,-0.098960169,0.43249258399009705,3
,,,52421.535,148.46800231933594,-8.708678246,-4.206582069,-4.319045067,-0.591317594,-0.002443461,-0.041538838,3
,,,52421.565,148.4980010986328,-8.708678246,-6.21535635,-5.435297012,-0.428827405,-0.002443461,-0.128281698,3
,,,52421.596,148.50799560546875,-9.771091461,-6.21535635,-7.582854748,1.0115928649902344,0.10384709388017654,-0.128281698,3
,,,52421.64,148.5679931640625,-12.16271687,-14.64048672,-12.26560974,0.6035348773002625,0.9053022265434265,-1.048244715,3
,,,52421.671,148.59800720214844,-12.16271687,-18.76690865,-11.66979599,-0.835663617,0.9053022265434265,-2.811201811,3
,,,52421.7,148.6179962158203,-10.77847004,-18.76690865,-9.820144653,-0.250454754,2.3408358097076416,-2.811201811,3
,,,52421.746,148.67799377441406,-6.440282345,-2.563909769,-2.754138947,0.1319468915462494,2.4214696884155273,-3.14962101,3
,,,52421.775,148.70599365234375,-6.440282345,2.2600209712982178,-0.019142581,0.29688048362731934,2.4214696884155273,-2.532647133,3
,,,52421.805,148.71600341796875,-0.189033002,2.2600209712982178,2.702693223953247,0.46670106053352356,1.3805553913116455,-2.532647133,3
,,,52421.851,148.7760009765625,1.4691929817199707,6.975078105926514,3.7950167655944824,-0.144164205,0.10751228034496307,-0.211359382,3
,,,52421.896,148.80599975585938,1.4691929817199707,6.530013084411621,3.1381869316101074,-0.502131224,0.10751228034496307,0.7855727076530457,3
,,,52421.91,148.83799743652344,-1.214357495,6.530013084411621,2.7074787616729736,-0.502131224,-1.418429136,1.6823228597640991,3
,,,52421.986,148.9040069580078,-10.34058285,-3.15972209,-5.205585957,0.1417207270860672,-2.926044464,3.5515706539154053,3
,,,52422.03,148.96200561523438,-14.51246834,-4.00199604,-4.424329281,0.054977871,-3.282789707,3.3793063163757324,3
,,,52422.061,148.99200439453125,-14.51246834,-39.19921875,-39.19921875,-1.645670891,-3.282789707,-3.816686153,3
,,,52422.091,149.0019989013672,12.086146354675293,-39.19921875,10.307084083557129,-0.691499472,0.959058404,-3.816686153,3
,,,52422.135,149.06199645996094,-18.54437447,-1.884347916,-6.614958286,0.37751471996307373,0.036651913076639175,0.15393804013729095,3
,,,52422.165,149.0970001220703,-18.54437447,-2.833101988,-3.006581545,0.12095131725072861,0.036651913076639175,-0.079412483,3
,,,52422.195,149.10699462890625,-8.400003433,-2.833101988,-3.706482172,-0.758694649,-0.036651913,-0.079412483,3
,,,52422.241,149.16700744628906,-6.61854744,-6.326622963,-5.081159115,-1.069014192,-0.003665191,-0.162490159,3
,,,52422.271,149.19700622558594,-6.61854744,-6.473781586,-5.918646812,-0.105068818,-0.003665191,-0.009773844,3
,,,52422.3,149.2169952392578,-8.638090134,-6.473781586,-7.532605648,0.12339477241039276,0.18814648687839508,-0.009773844,3
,,,52422.346,149.27699279785156,-9.85244751,-11.45085239,-11.68175983,0.3995058536529541,1.038470983505249,-1.14231801,3
,,,52422.376,149.3070068359375,-9.85244751,-11.50708389,-11.43529987,-0.863763452,1.038470983505249,-1.69209671,3
,,,52422.406,149.31700134277344,-9.20758152,-11.50708389,-9.022137642,-0.686612546,2.1282544136047363,-1.69209671,3
,,,52422.451,149.3769989013672,-6.31944418,-3.940979004,-3.08434844,-0.048869219,2.1038198471069336,-2.234544992,3
,,,52422.48,149.40699768066406,-6.31944418,-0.87816596,-0.809970438,0.083077677,2.1038198471069336,-1.976759911,3
,,,52422.511,149.4219970703125,-2.914458275,-0.87816596,-0.514456868,-0.058643062,1.2889256477355957,-1.976759911,3
,,,52422.556,149.48199462890625,-1.500299811,-0.125623196,-0.315852612,-0.036651913,0.5180137157440186,-0.825889766,3
,,,52422.585,149.51199340820312,-1.500299811,0.7345964908599854,-0.424726039,0.18814648687839508,0.5180137157440186,-0.018325957,3
,,,52422.616,149.53199768066406,-0.98225373,0.7345964908599854,-0.644865751,0.3530800938606262,-0.575435042,-0.018325957,3
,,,52422.66,149.5919952392578,-3.172882795,-0.424726039,-1.361516118,0.68539083,-1.376890302,1.6297883987426758,3
,,,52422.69,149.6219940185547,-3.172882795,-1.19880414,-2.088934422,1.2021827697753906,-1.376890302,2.0842721462249756,3
,,,52422.721,149.6320037841797,-7.018148422,-1.19880414,-2.885744095,0.7819074988365173,-1.860695601,2.0842721462249756,3
,,,52422.765,149.69200134277344,-10.66840076,-2.819941759,-4.206582069,-0.610865235,-2.043955088,2.7488934993743896,3
,,,52422.796,149.7220001220703,-10.66840076,-6.27278471,-10.01874828,-0.846659243,-2.043955088,2.663372278213501,3
,,,52422.826,149.74200439453125,-11.32762337,-6.27278471,5.550152302,1.2034045457839966,-0.035430182,2.663372278213501,3
,,,52422.871,149.802002,-5.790630341,1.1724830865859985,2.3401806354522705,0.1270599663257599,-0.472809702,0.5302309989929199,3
,,,52422.9,149.83200073242188,-5.790630341,-6.844669342,-9.237492561,-0.210137635,-0.472809702,0.39706242084503174,3
,,,52422.93,149.8419952392578,-6.26201725,-6.844669342,-4.084547997,-0.513126791,-0.089186326,0.39706242084503174,3
,,,52422.975,149.90199279785156,-7.06959486,-6.111268997,-3.169293642,-1.034805655,-0.019547688,-0.206472442,3
,,,52423.006,149.9320068359375,-7.06959486,-7.294519424,-5.848058701,-0.002443461,-0.019547688,-0.070860364,3
,,,52423.035,149.95199584960938,-8.177471161,-7.294519424,-6.587440491,0.6108652353286743,0.002443461,-0.070860364,3
,,,52423.08,150.01300048828125,-8.965906143,-8.456234932,-8.409575462,0.3274237811565399,0.33719760179519653,-0.293215305,3
,,,52423.111,150.04100036621094,-8.965906143,-9.135796547,-9.44207859,-0.414166629,0.33719760179519653,-1.011592865,3
,,,52423.141,150.05099487304688,-11.19841003,-9.135796547,-11.56810188,-0.518013716,1.370781660079956,-1.011592865,3
,,,52423.186,150.11099243164062,-8.953942299,-9.381061554,-8.909674644,-0.241902635,1.8790215253829956,-2.481334448,3
,,,52423.215,150.14100646972656,-8.953942299,-6.928418159,-6.776473522,-0.103847094,1.8790215253829956,-2.480112791,3
,,,52423.245,150.16099548339844,-5.790630341,-6.928418159,-4.911268711,-0.248011291,2.1258111000061035,-2.480112791,3
,,,52423.29,150.2209930419922,-2.169093847,0.8697910308837891,-0.336191595,-0.090408057,1.507615327835083,-1.882686615,3
,,,52423.321,150.25100708007812,-2.169093847,2.1056838035583496,0.5144568681716919,0.1417207270860672,1.507615327835083,-1.222952127,3
,,,52423.351,150.26100158691406,-0.241675094,2.1056838035583496,1.101894736289978,0.2382374405860901,0.4190535545349121,-1.222952127,3
,,,52423.396,150.3209991455078,-0.870987475,3.256631851196289,1.1581262350082397,0.23457224667072296,-0.597426236,0.7733554244041443,3
,,,52423.425,150.3509979248047,-0.870987475,2.816352128982544,0.7932206988334656,0.4190535545349121,-0.597426236,1.4978415966033936,3
,,,52423.456,150.37100219726562,-4.545166492,2.816352128982544,-0.437886536,0.911410928,-1.849699974,1.4978415966033936,3
,,,52423.5,150.43099975585938,-8.675178528,-3.232703686,-3.504288912,1.2388347387313843,-2.230879784,3.403740882873535,3
,,,52423.537,150.46099853515625,-8.675178528,-5.211567879,-5.058426857,0.45204028487205505,-2.230879784,3.4709362983703613,3
,,,52423.56,150.4709930419922,-13.88435364,-5.211567879,-5.274977684,-0.634078145,-2.262644768,3.4709362983703613,3
,,,52423.605,150.5310059,-39.19921875,-32.39403152,-21.81656075,-3.073873758,-0.361632228,-1.083674908,3
,,,52423.636,150.56100463867188,-39.19921875,-1.539781451,4.887340545654297,-0.145385921,-0.361632228,-0.335975885,3
,,,52423.681,150.58099365234375,-8.463414192,-1.539781451,-3.815356016,0.3323107063770294,-0.268780708,-0.335975885,3
,,,52423.695,150.6230010986328,-12.01077366,-8.835497856,-3.815356016,-0.219911486,-0.268780708,-0.006108652,3
,,,52423.725,150.64300537109375,-6.518048763,-8.835497856,-2.538784981,-0.769690156,-0.009773844,-0.006108652,3
,,,52423.772,150.7030029296875,-6.766902447,-7.696513653,-4.382454395,-0.938288987,-0.158824965,-0.260228574,3
,,,52423.8,150.73300170898438,-6.766902447,-4.252046108,-5.34676218,0.062308256,-0.158824965,-0.041538838,3
,,,52423.831,150.7429962158203,-7.877171993,-4.252046108,-7.252645493,0.10506881773471832,0.058643062,-0.041538838,3
,,,52423.875,150.80299377441406,-9.911070824,-11.81695461,-9.940981865,-0.147829399,0.5253441333770752,-0.594982743,3
,,,52423.906,150.83200073242188,-9.911070824,-11.44008541,-11.34078312,0.056199599,0.5253441333770752,-1.0995574,3
,,,52423.935,150.8470001220703,-10.51884842,-11.44008541,-12.05743313,-0.149051115,1.6835445165634155,-1.0995574,3
,,,52423.981,150.90699768066406,-8.257631302,-7.625926018,-7.6426754,0.094073243,2.2711970806121826,-2.376265764,3
,,,52424.011,150.94200134277344,-8.257631302,-3.113062143,-3.432504177,0.14294245839118958,2.2711970806121826,-2.35793972,3
,,,52424.046,150.95199584960938,-3.385844231,-3.113062143,-0.904487014,0.040317103,1.9449949264526367,-2.35793972,3
,,,52424.085,151.01100158691406,-1.740778446,0.9080761671066284,1.207179069519043,0.29077184200286865,1.0665706396102905,-1.31458199,3
,,,52424.115,151.04100036621094,-1.740778446,2.313859462738037,1.597209095954895,0.14294245839118958,1.0665706396102905,-0.707381964,3
,,,52424.146,151.06100463867188,-1.044467211,2.313859462738037,0.8003992438316345,-0.045204028,-0.190589949,-0.707381964,3
,,,52424.19,151.12100219726562,-2.495714188,1.0444672107696533,0.22851455211639404,0.27611109614372253,-1.321912408,1.264491081237793,3
,,,52424.221,151.1510009765625,-2.495714188,0.47976094484329224,-1.488335729,0.30054569244384766,-1.321912408,1.8790215253829956,3
,,,52424.251,151.16099548339844,-6.089733601,0.47976094484329224,-3.597608805,0.807563841,-2.072054863,1.8790215253829956,3
,,,52424.301,151.2209930419922,-8.134401321,-1.404586911,-3.684947014,0.5400049090385437,-2.250427485,2.8759536743164062,3
,,,52424.325,151.25100708007812,-8.134401321,-1.791027784,-3.306880951,-0.724486172,-2.250427485,3.0726521015167236,3
,,,52424.357,151.2709961,-2.538784981,-1.791027784,-36.72264862,-2.370157242,-1.28159523,3.0726521015167236,3
,,,52424.385,151.3179931640625,-2.538784981,7.932207107543945,15.04606819152832,3.0860910415649414,-1.28159523,2.891835927963257,3
,,,52424.416,151.3280029296875,-2.532803059,7.932207107543945,4.546363353729248,0.22602014243602753,-0.560774267,2.891835927963257,3
,,,52424.461,151.39199829101562,-8.895318031,-2.202593327,-3.800998688,0.7293730974197388,-0.304210871,0.28466320037841797,3
,,,52424.491,151.4219970703125,-8.895318031,-4.521238327,-3.401397467,-0.855211318,-0.304210871,-0.020769419,3
,,,52424.52,151.4320068359375,-7.584051609,-4.521238327,-4.109673023,-1.288925648,0.083077677,-0.020769419,3
,,,52424.565,151.49200439453125,-7.910671711,-7.414161205,-6.795616627,-0.795346558,0.10873401165008545,-0.180816114,3
,,,52424.596,151.52200317382812,-7.910671711,-7.380661011,-6.94756031,0.9651670455932617,0.10873401165008545,0.080634207,3
,,,52424.625,151.54200744628906,-9.588040352,-7.380661011,-8.249256134,0.8674286603927612,0.46670106053352356,0.080634207,3
,,,52424.671,151.6020050048828,-12.55035591,-17.37787437,-12.51685524,-0.118507855,1.5809191465377808,-2.01341176,3
,,,52424.7,151.6320037841797,-12.55035591,-15.27817249,-12.53121185,-0.288328409,1.5809191465377808,-2.53631258,3
,,,52424.73,151.64199829101562,-10.59063244,-15.27817249,-9.734003067,0.43860122561454773,2.539977550506592,-2.53631258,3
,,,52424.805,151.73199462890625,-5.245067596,-3.418147326,-2.835494757,0.091629781,2.532647132873535,-3.204599142,3
,,,52424.835,151.76199340820312,-5.245067596,1.0947164297103882,-0.039481577,0.008552114,2.532647132873535,-2.669481039,3
,,,52424.865,151.78199768066406,-0.941575706,1.0947164297103882,1.3016955852508545,0.05009095,1.5393803119659424,-2.669481039,3
,,,52424.925,151.8419952392578,1.1330015659332275,5.200799942016602,2.750549554824829,-0.024434609,0.5265658497810364,-0.734260023,3
,,,52424.956,151.8820037841797,1.1330015659332275,4.931607246398926,2.801995277404785,0.042760565876960754,0.5265658497810364,0.4105014204978943,3
,,,52424.986,151.89700317382812,0.1746760606765747,4.931607246398926,2.1092731952667236,-0.304210871,-1.34756875,0.4105014204978943,3
,,,52425.031,151.95700073242188,-3.572484016,1.1377872228622437,-0.534795821,0.1160643920302391,-2.288301229,2.948035717010498,3
,,,52425.064,151.98599243164062,-3.572484016,-3.05922389,-4.152743816,0.068416908,-2.288301229,3.6138787269592285,3
,,,52425.091,152.00599670410156,-10.15513992,-3.05922389,-7.968099594,0.24190263450145721,-2.71590662,3.6138787269592285,3
,,,52425.135,152.0659942626953,-11.2510519,-7.251449108,-8.136793137,0.21624629199504852,-2.42391324,3.2314770221710205,3
,,,52425.165,152.0959930419922,-11.2510519,-8.550751686,-15.45284939,-0.663399637,-2.42391324,2.976135492324829,3
,,,52425.195,152.1060028076172,-39.19921875,-8.550751686,-28.73421097,1.8741345405578613,0.5974262356758118,2.976135492324829,3
,,,52425.24,152.16600036621094,-4.283153057,2.094916343688965,9.921839714050293,2.094045877456665,-0.201585531,0.24678954482078552,3
,,,52425.272,152.1959991455078,-4.283153057,-5.075176716,-6.988238335,-0.305432618,-0.201585531,0.5436700582504272,3
,,,52425.3,152.21600341796875,-12.73699474,-5.075176716,-5.929414749,0.5326744914054871,-0.260228574,0.5436700582504272,3
,,,52425.346,152.2760009765625,-10.11326504,-5.700900078,-4.344169617,-0.720820963,0.13072516024112701,-0.255341679,3
,,,52425.375,152.30599975585938,-10.11326504,-13.16172123,-8.341380119,-0.55955255,0.13072516024112701,-0.368962616,3
